net,length_um
_16167_,6.56µm
_17004_,6.555µm
_03150_,6.55µm
_00530_,6.54µm
_00537_,6.54µm
_01304_,6.54µm
_15148_,6.54µm
_19580_,6.54µm
_15475_,6.53µm
_00490_,6.52µm
_03051_,6.52µm
_03114_,6.52µm
_03750_,6.52µm
_04958_,6.52µm
_05477_,6.52µm
_06997_,6.52µm
_07440_,6.52µm
_07528_,6.52µm
_07778_,6.52µm
_08127_,6.52µm
_10042_,6.52µm
_10137_,6.52µm
_13412_,6.52µm
_14201_,6.52µm
_14795_,6.52µm
_16277_,6.52µm
_16278_,6.52µm
_17455_,6.52µm
_17460_,6.52µm
_19296_,6.52µm
_13008_,6.505µm
_09092_,6.5µm
_19133_,6.5µm
_15254_,6.49µm
_01730_,6.48µm
_03259_,6.48µm
_04748_,6.48µm
_05018_,6.48µm
_05580_,6.48µm
_06854_,6.48µm
_08635_,6.48µm
_09647_,6.48µm
_10291_,6.48µm
_10512_,6.48µm
_12900_,6.48µm
_15514_,6.48µm
_16091_,6.48µm
_16434_,6.48µm
_16512_,6.48µm
_16793_,6.48µm
_17857_,6.48µm
_04329_,6.475µm
_01795_,6.47µm
_00125_,6.46µm
_09900_,6.46µm
_13064_,6.46µm
_14321_,6.46µm
_15930_,6.46µm
_17792_,6.46µm
_06990_,6.45µm
_00920_,6.44µm
_01827_,6.44µm
_03239_,6.44µm
_04693_,6.44µm
_05829_,6.44µm
_07091_,6.44µm
_15784_,6.44µm
_16844_,6.44µm
_03029_,6.425µm
_00136_,6.42µm
_07912_,6.42µm
_12361_,6.42µm
_12407_,6.42µm
_14446_,6.42µm
_15377_,6.42µm
_18477_,6.42µm
_18841_,6.42µm
_00183_,6.4µm
_01168_,6.4µm
_02254_,6.4µm
_03431_,6.4µm
_04854_,6.4µm
_05810_,6.4µm
_06476_,6.4µm
_07854_,6.4µm
_07886_,6.4µm
_09225_,6.4µm
_09613_,6.4µm
_10701_,6.4µm
_11068_,6.4µm
_11794_,6.4µm
_14097_,6.4µm
_16352_,6.4µm
_17002_,6.4µm
_18803_,6.4µm
_01837_,6.395µm
_01209_,6.38µm
_02490_,6.38µm
_03025_,6.38µm
_08178_,6.38µm
_09235_,6.38µm
_09431_,6.38µm
_10595_,6.38µm
_12332_,6.38µm
_15986_,6.38µm
_12346_,6.37µm
_07685_,6.36µm
_08488_,6.36µm
_12216_,6.36µm
_13611_,6.36µm
_13617_,6.36µm
_15141_,6.36µm
net229,6.36µm
_09383_,6.35µm
_00871_,6.32µm
_02220_,6.32µm
_02273_,6.32µm
_02682_,6.32µm
_03227_,6.32µm
_03459_,6.32µm
_03933_,6.32µm
_04060_,6.32µm
_04164_,6.32µm
_04376_,6.32µm
_04762_,6.32µm
_06730_,6.32µm
_07772_,6.32µm
_08486_,6.32µm
_09287_,6.32µm
_10034_,6.32µm
_10854_,6.32µm
_11523_,6.32µm
_11864_,6.32µm
_12402_,6.32µm
_15344_,6.32µm
_15581_,6.32µm
_15847_,6.32µm
_18551_,6.32µm
_19868_,6.32µm
_00218_,6.3µm
_00668_,6.3µm
_01392_,6.3µm
_02747_,6.3µm
_03187_,6.3µm
_03339_,6.3µm
_04238_,6.3µm
_04501_,6.3µm
_04691_,6.3µm
_04863_,6.3µm
_05235_,6.3µm
_06196_,6.3µm
_07135_,6.3µm
_07184_,6.3µm
_08273_,6.3µm
_08309_,6.3µm
_09016_,6.3µm
_09953_,6.3µm
_10425_,6.3µm
_10637_,6.3µm
_11024_,6.3µm
_11326_,6.3µm
_11353_,6.3µm
_11407_,6.3µm
_11585_,6.3µm
_11902_,6.3µm
_12771_,6.3µm
_13029_,6.3µm
_14072_,6.3µm
_14231_,6.3µm
_14597_,6.3µm
_15365_,6.3µm
_16252_,6.3µm
_16702_,6.3µm
_17204_,6.3µm
_17708_,6.3µm
_17998_,6.3µm
output_low[10],6.3µm
output_low[6],6.3µm
output_low[8],6.3µm
_18000_,6.29µm
_19402_,6.285µm
_00396_,6.28µm
_00665_,6.28µm
_04464_,6.28µm
_04919_,6.28µm
_06008_,6.28µm
_06182_,6.28µm
_07977_,6.28µm
_09683_,6.28µm
_10246_,6.28µm
_12464_,6.28µm
_13633_,6.28µm
_13937_,6.28µm
_13982_,6.28µm
_14087_,6.28µm
_15777_,6.28µm
_15841_,6.28µm
_16284_,6.28µm
_19893_,6.28µm
net1010,6.28µm
_01263_,6.26µm
_01265_,6.26µm
_01611_,6.26µm
_01702_,6.26µm
_01841_,6.26µm
_02114_,6.26µm
_02246_,6.26µm
_05259_,6.26µm
_05447_,6.26µm
_05868_,6.26µm
_05905_,6.26µm
_06025_,6.26µm
_06052_,6.26µm
_06083_,6.26µm
_06466_,6.26µm
_07083_,6.26µm
_07085_,6.26µm
_07290_,6.26µm
_07680_,6.26µm
_08735_,6.26µm
_09353_,6.26µm
_10451_,6.26µm
_11091_,6.26µm
_11409_,6.26µm
_11626_,6.26µm
_12140_,6.26µm
_12337_,6.26µm
_12615_,6.26µm
_13752_,6.26µm
_13993_,6.26µm
_15094_,6.26µm
_15394_,6.26µm
_16052_,6.26µm
_16831_,6.26µm
_18408_,6.26µm
_18512_,6.26µm
_18689_,6.26µm
_19121_,6.26µm
_19187_,6.26µm
_19658_,6.26µm
_19681_,6.26µm
_19988_,6.26µm
_20420_,6.26µm
_20640_,6.26µm
_00840_,6.24µm
_01696_,6.24µm
_03705_,6.24µm
_03768_,6.24µm
_04183_,6.24µm
_04220_,6.24µm
_08498_,6.24µm
_09978_,6.24µm
_11360_,6.24µm
_12045_,6.24µm
_12562_,6.24µm
_18077_,6.24µm
_18941_,6.24µm
_19333_,6.24µm
_20582_,6.24µm
_16413_,6.21µm
output_low[5],6.21µm
output_low[7],6.21µm
output_low[9],6.21µm
_00472_,6.2µm
_01960_,6.2µm
_06553_,6.2µm
_10223_,6.2µm
_10747_,6.2µm
_11450_,6.2µm
_15068_,6.2µm
_15156_,6.2µm
_15419_,6.2µm
_17549_,6.2µm
_18490_,6.2µm
_19636_,6.2µm
_19918_,6.2µm
_20693_,6.2µm
_19273_,6.195µm
_00314_,6.18µm
_01018_,6.18µm
_01369_,6.18µm
_02482_,6.18µm
_03078_,6.18µm
_03467_,6.18µm
_03525_,6.18µm
_04628_,6.18µm
_04735_,6.18µm
_04790_,6.18µm
_06091_,6.18µm
_06698_,6.18µm
_06808_,6.18µm
_06939_,6.18µm
_07140_,6.18µm
_07487_,6.18µm
_08286_,6.18µm
_08431_,6.18µm
_08814_,6.18µm
_08841_,6.18µm
_09161_,6.18µm
_09600_,6.18µm
_09642_,6.18µm
_09854_,6.18µm
_10634_,6.18µm
_10940_,6.18µm
_11150_,6.18µm
_11184_,6.18µm
_11695_,6.18µm
_11748_,6.18µm
_11846_,6.18µm
_12202_,6.18µm
_12800_,6.18µm
_13904_,6.18µm
_14346_,6.18µm
_15856_,6.18µm
_15874_,6.18µm
_17841_,6.18µm
_20096_,6.18µm
_17208_,6.17µm
_20099_,6.17µm
_00329_,6.16µm
_03032_,6.16µm
_06372_,6.16µm
_08056_,6.16µm
_18264_,6.16µm
_16599_,6.145µm
_00020_,6.14µm
_01488_,6.14µm
_01503_,6.14µm
_01904_,6.14µm
_02035_,6.14µm
_02059_,6.14µm
_02123_,6.14µm
_02765_,6.14µm
_02940_,6.14µm
_03282_,6.14µm
_03722_,6.14µm
_04084_,6.14µm
_04623_,6.14µm
_05172_,6.14µm
_05622_,6.14µm
_06135_,6.14µm
_06302_,6.14µm
_07108_,6.14µm
_07349_,6.14µm
_07550_,6.14µm
_07729_,6.14µm
_08406_,6.14µm
_08888_,6.14µm
_09006_,6.14µm
_09204_,6.14µm
_09354_,6.14µm
_10461_,6.14µm
_10604_,6.14µm
_10605_,6.14µm
_11718_,6.14µm
_13130_,6.14µm
_14110_,6.14µm
_14382_,6.14µm
_14753_,6.14µm
_14916_,6.14µm
_15113_,6.14µm
_15926_,6.14µm
_15950_,6.14µm
_16573_,6.14µm
_17123_,6.14µm
_17696_,6.14µm
_17781_,6.14µm
_17827_,6.14µm
_19028_,6.14µm
_19407_,6.14µm
_19565_,6.14µm
_19605_,6.14µm
_19902_,6.14µm
_19926_,6.14µm
_20568_,6.14µm
_20691_,6.14µm
_20696_,6.14µm
_08195_,6.12µm
_17667_,6.12µm
_13371_,6.1µm
_09324_,6.09µm
_05001_,6.08µm
_06465_,6.08µm
_12392_,6.08µm
_13732_,6.08µm
_14458_,6.08µm
_15463_,6.08µm
_15901_,6.08µm
_19469_,6.08µm
_20186_,6.08µm
_00496_,6.06µm
_00621_,6.06µm
_02737_,6.06µm
_05247_,6.06µm
_06845_,6.06µm
_07514_,6.06µm
_07593_,6.06µm
_09958_,6.06µm
_10332_,6.06µm
_12319_,6.06µm
_13433_,6.06µm
_14670_,6.06µm
_15042_,6.06µm
_15259_,6.06µm
_15404_,6.06µm
_16202_,6.06µm
_16469_,6.06µm
_16506_,6.06µm
_17223_,6.06µm
_19807_,6.06µm
_19942_,6.06µm
_02640_,6.055µm
_06908_,6.04µm
_10722_,6.04µm
_11099_,6.04µm
_14365_,6.04µm
_14907_,6.04µm
_20403_,6.04µm
_08181_,6.035µm
_02216_,6.02µm
_02890_,6.02µm
_04148_,6.02µm
_05601_,6.02µm
_08150_,6.02µm
_08395_,6.02µm
_09708_,6.02µm
_09889_,6.02µm
_12760_,6.02µm
_14772_,6.02µm
_16665_,6.02µm
_16870_,6.02µm
_16871_,6.02µm
_17302_,6.02µm
_00237_,6µm
_10586_,5.99µm
_04174_,5.98µm
_09527_,5.98µm
_20539_,5.98µm
_20646_,5.98µm
_00809_,5.96µm
_01663_,5.96µm
_02400_,5.96µm
_02857_,5.96µm
_03670_,5.96µm
_05116_,5.96µm
_06085_,5.96µm
_09229_,5.96µm
_12915_,5.96µm
_15319_,5.96µm
_15445_,5.96µm
_16552_,5.96µm
_18450_,5.96µm
_18582_,5.96µm
_20396_,5.96µm
_20618_,5.96µm
_01705_,5.94µm
_04532_,5.94µm
_04600_,5.94µm
_06098_,5.94µm
_08183_,5.94µm
_08223_,5.94µm
_10298_,5.94µm
_10597_,5.94µm
_12749_,5.94µm
_12816_,5.94µm
_15866_,5.94µm
_16672_,5.94µm
_16838_,5.94µm
_17775_,5.94µm
_17817_,5.94µm
_18416_,5.94µm
_19045_,5.94µm
_19226_,5.94µm
_19981_,5.94µm
_20302_,5.94µm
_20384_,5.94µm
_20621_,5.94µm
_00629_,5.92µm
_04804_,5.92µm
_07753_,5.92µm
_10135_,5.92µm
_10410_,5.92µm
_13935_,5.92µm
_16087_,5.92µm
_16522_,5.92µm
_20382_,5.92µm
_14816_,5.91µm
_05724_,5.9µm
_07887_,5.9µm
_11973_,5.9µm
_15105_,5.9µm
_20489_,5.9µm
_01146_,5.895µm
_06236_,5.88µm
_07067_,5.88µm
_07024_,5.875µm
_00060_,5.86µm
_00070_,5.86µm
_01587_,5.86µm
_04038_,5.86µm
_04655_,5.86µm
_07148_,5.86µm
_09328_,5.86µm
_09561_,5.86µm
_10146_,5.86µm
_10354_,5.86µm
_10930_,5.86µm
_11584_,5.86µm
_12694_,5.86µm
_14538_,5.86µm
_16014_,5.86µm
_16884_,5.86µm
_19678_,5.86µm
_20601_,5.86µm
net120,5.86µm
_15169_,5.85µm
_00090_,5.84µm
_00203_,5.84µm
_01184_,5.84µm
_01759_,5.84µm
_02039_,5.84µm
_02047_,5.84µm
_02479_,5.84µm
_03558_,5.84µm
_04429_,5.84µm
_05023_,5.84µm
_05586_,5.84µm
_06042_,5.84µm
_06426_,5.84µm
_06514_,5.84µm
_06959_,5.84µm
_07056_,5.84µm
_07094_,5.84µm
_10567_,5.84µm
_10737_,5.84µm
_12090_,5.84µm
_12640_,5.84µm
_13114_,5.84µm
_13582_,5.84µm
_14297_,5.84µm
_15144_,5.84µm
_15770_,5.84µm
_16981_,5.84µm
_17378_,5.84µm
_18216_,5.84µm
_18797_,5.84µm
_20288_,5.84µm
_20616_,5.84µm
_00227_,5.82µm
_00391_,5.82µm
_04269_,5.82µm
_04741_,5.82µm
_05330_,5.82µm
_09106_,5.82µm
_09259_,5.82µm
_09785_,5.82µm
_11245_,5.82µm
_12170_,5.82µm
_14200_,5.82µm
_15479_,5.82µm
_17587_,5.82µm
_18533_,5.82µm
_18778_,5.82µm
_19342_,5.82µm
_19365_,5.82µm
_20088_,5.82µm
_06491_,5.815µm
_00610_,5.8µm
_00728_,5.8µm
_00986_,5.8µm
_02265_,5.8µm
_02524_,5.8µm
_03835_,5.8µm
_03873_,5.8µm
_04720_,5.8µm
_05007_,5.8µm
_05323_,5.8µm
_06464_,5.8µm
_06532_,5.8µm
_06874_,5.8µm
_07218_,5.8µm
_07594_,5.8µm
_08341_,5.8µm
_08514_,5.8µm
_08627_,5.8µm
_08679_,5.8µm
_08832_,5.8µm
_08871_,5.8µm
_10552_,5.8µm
_10859_,5.8µm
_11058_,5.8µm
_11145_,5.8µm
_11304_,5.8µm
_11369_,5.8µm
_11536_,5.8µm
_11601_,5.8µm
_11721_,5.8µm
_11737_,5.8µm
_12015_,5.8µm
_12618_,5.8µm
_13396_,5.8µm
_13738_,5.8µm
_14058_,5.8µm
_14500_,5.8µm
_14579_,5.8µm
_14692_,5.8µm
_16254_,5.8µm
_16471_,5.8µm
_16476_,5.8µm
_16488_,5.8µm
_16833_,5.8µm
_18011_,5.8µm
_18241_,5.8µm
_18970_,5.8µm
_19248_,5.8µm
_20686_,5.8µm
_14134_,5.78µm
_19245_,5.78µm
_16128_,5.765µm
_00308_,5.76µm
output_low[0],5.75µm
output_low[11],5.75µm
output_low[12],5.75µm
output_low[13],5.75µm
output_low[14],5.75µm
output_low[15],5.75µm
output_low[1],5.75µm
output_low[2],5.75µm
output_low[3],5.75µm
_00281_,5.74µm
_00556_,5.74µm
_00867_,5.74µm
_01138_,5.74µm
_02926_,5.74µm
_04338_,5.74µm
_04937_,5.74µm
_06350_,5.74µm
_07055_,5.74µm
_07063_,5.74µm
_07324_,5.74µm
_10630_,5.74µm
_12386_,5.74µm
_12967_,5.74µm
_13298_,5.74µm
_18819_,5.74µm
_20090_,5.74µm
_05141_,5.73µm
_20757_,5.73µm
_13391_,5.725µm
_14776_,5.725µm
_00456_,5.72µm
_01709_,5.72µm
_01920_,5.72µm
_01972_,5.72µm
_02015_,5.72µm
_02902_,5.72µm
_03600_,5.72µm
_03746_,5.72µm
_03919_,5.72µm
_04624_,5.72µm
_04971_,5.72µm
_05821_,5.72µm
_06022_,5.72µm
_06461_,5.72µm
_06593_,5.72µm
_06745_,5.72µm
_06751_,5.72µm
_07582_,5.72µm
_08141_,5.72µm
_08456_,5.72µm
_08808_,5.72µm
_08928_,5.72µm
_09127_,5.72µm
_09589_,5.72µm
_09751_,5.72µm
_10441_,5.72µm
_11152_,5.72µm
_11759_,5.72µm
_11988_,5.72µm
_13352_,5.72µm
_13503_,5.72µm
_14669_,5.72µm
_15028_,5.72µm
_15763_,5.72µm
_15940_,5.72µm
_17062_,5.72µm
_17113_,5.72µm
_17217_,5.72µm
_17273_,5.72µm
_18501_,5.72µm
_19589_,5.72µm
_20227_,5.72µm
_20612_,5.72µm
_02465_,5.7µm
_02471_,5.7µm
_04976_,5.7µm
_11346_,5.7µm
_14327_,5.7µm
_16534_,5.7µm
_18402_,5.7µm
_18506_,5.7µm
_19832_,5.7µm
_20018_,5.7µm
_04547_,5.695µm
_00874_,5.68µm
_01083_,5.68µm
_01917_,5.68µm
_02182_,5.68µm
_02312_,5.68µm
_02733_,5.68µm
_02773_,5.68µm
_03132_,5.68µm
_03202_,5.68µm
_03315_,5.68µm
_03858_,5.68µm
_03973_,5.68µm
_04008_,5.68µm
_04284_,5.68µm
_04683_,5.68µm
_04864_,5.68µm
_05163_,5.68µm
_05499_,5.68µm
_06147_,5.68µm
_06555_,5.68µm
_07173_,5.68µm
_07356_,5.68µm
_08121_,5.68µm
_08551_,5.68µm
_08572_,5.68µm
_08802_,5.68µm
_09638_,5.68µm
_10138_,5.68µm
_10476_,5.68µm
_10633_,5.68µm
_10750_,5.68µm
_11133_,5.68µm
_11341_,5.68µm
_11410_,5.68µm
_11566_,5.68µm
_11854_,5.68µm
_12080_,5.68µm
_12488_,5.68µm
_12727_,5.68µm
_12741_,5.68µm
_13881_,5.68µm
_13885_,5.68µm
_14705_,5.68µm
_15046_,5.68µm
_17501_,5.68µm
_17602_,5.68µm
_18732_,5.68µm
_19323_,5.68µm
_19654_,5.68µm
_19815_,5.68µm
_20027_,5.68µm
_20414_,5.68µm
_20484_,5.68µm
_02546_,5.62µm
_04098_,5.62µm
_04545_,5.62µm
_07827_,5.62µm
_14261_,5.62µm
_19341_,5.62µm
_00528_,5.6µm
_01216_,5.6µm
_02334_,5.6µm
_05080_,5.6µm
_06676_,5.6µm
_07408_,5.6µm
_07719_,5.6µm
_08387_,5.6µm
_08463_,5.6µm
_09078_,5.6µm
_12536_,5.6µm
_13486_,5.6µm
_13667_,5.6µm
_14504_,5.6µm
_15825_,5.6µm
_17073_,5.6µm
_18112_,5.6µm
_19054_,5.6µm
_20224_,5.6µm
net1000,5.6µm
_02007_,5.58µm
_05527_,5.58µm
_10095_,5.58µm
_17730_,5.575µm
_01474_,5.56µm
_03810_,5.56µm
_08854_,5.56µm
_11194_,5.56µm
_15378_,5.56µm
_18017_,5.56µm
_18394_,5.56µm
_08193_,5.555µm
_09215_,5.545µm
_07807_,5.53µm
_02660_,5.52µm
_05529_,5.52µm
_08657_,5.52µm
_11976_,5.52µm
_20207_,5.52µm
_00159_,5.5µm
_04828_,5.5µm
_06575_,5.5µm
_07981_,5.5µm
_12375_,5.5µm
_14775_,5.5µm
_17915_,5.5µm
_20153_,5.5µm
_20442_,5.5µm
_20452_,5.5µm
_00191_,5.48µm
_02236_,5.48µm
_03450_,5.48µm
_05806_,5.48µm
_06318_,5.48µm
_09116_,5.48µm
_14223_,5.48µm
_15462_,5.48µm
_15632_,5.48µm
_16533_,5.48µm
_18828_,5.48µm
_01906_,5.46µm
_02237_,5.46µm
_02685_,5.46µm
_03296_,5.46µm
_03391_,5.46µm
_06178_,5.46µm
_09027_,5.46µm
_09142_,5.46µm
_09789_,5.46µm
_14493_,5.46µm
_18524_,5.46µm
_20435_,5.46µm
_15403_,5.44µm
_17523_,5.44µm
_13587_,5.41µm
_00473_,5.4µm
_01536_,5.4µm
_04973_,5.4µm
_07041_,5.4µm
_07131_,5.4µm
_08044_,5.4µm
_08865_,5.4µm
_10018_,5.4µm
_11144_,5.4µm
_11532_,5.4µm
_11803_,5.4µm
_12032_,5.4µm
_13385_,5.4µm
_13983_,5.4µm
_16271_,5.4µm
_18709_,5.4µm
_00276_,5.38µm
_01489_,5.38µm
_03310_,5.38µm
_03564_,5.38µm
_03998_,5.38µm
_04181_,5.38µm
_04195_,5.38µm
_04412_,5.38µm
_04435_,5.38µm
_04640_,5.38µm
_04679_,5.38µm
_05487_,5.38µm
_05520_,5.38µm
_06053_,5.38µm
_07198_,5.38µm
_08681_,5.38µm
_09385_,5.38µm
_10212_,5.38µm
_10479_,5.38µm
_11333_,5.38µm
_11415_,5.38µm
_12278_,5.38µm
_12537_,5.38µm
_14214_,5.38µm
_14419_,5.38µm
_15048_,5.38µm
_15396_,5.38µm
_15476_,5.38µm
_16405_,5.38µm
_16536_,5.38µm
_16806_,5.38µm
_16901_,5.38µm
_16962_,5.38µm
_17296_,5.38µm
_17554_,5.38µm
_18971_,5.38µm
_20063_,5.38µm
_20449_,5.38µm
_00150_,5.36µm
_00912_,5.36µm
_01493_,5.36µm
_02041_,5.36µm
_02178_,5.36µm
_04772_,5.36µm
_08023_,5.36µm
_08325_,5.36µm
_12888_,5.36µm
_14237_,5.36µm
_16832_,5.36µm
_17003_,5.36µm
_19787_,5.36µm
_13979_,5.35µm
_01590_,5.34µm
_02384_,5.34µm
_02627_,5.34µm
_03925_,5.34µm
_04859_,5.34µm
_04892_,5.34µm
_04901_,5.34µm
_05665_,5.34µm
_05820_,5.34µm
_06087_,5.34µm
_06418_,5.34µm
_08191_,5.34µm
_08703_,5.34µm
_08924_,5.34µm
_09783_,5.34µm
_09859_,5.34µm
_10394_,5.34µm
_10690_,5.34µm
_10763_,5.34µm
_12315_,5.34µm
_13283_,5.34µm
_13378_,5.34µm
_13830_,5.34µm
_13974_,5.34µm
_15252_,5.34µm
_15386_,5.34µm
_15875_,5.34µm
_16123_,5.34µm
_16179_,5.34µm
_16619_,5.34µm
_16847_,5.34µm
_17169_,5.34µm
_17175_,5.34µm
_17937_,5.34µm
_18100_,5.34µm
_18285_,5.34µm
_19049_,5.34µm
_19214_,5.34µm
_19890_,5.34µm
_20290_,5.34µm
_20392_,5.34µm
_20485_,5.34µm
_13576_,5.335µm
_01650_,5.28µm
_01915_,5.28µm
_01986_,5.28µm
_02817_,5.28µm
_05775_,5.28µm
_09300_,5.28µm
_10289_,5.28µm
_10383_,5.28µm
_11520_,5.28µm
_14328_,5.28µm
_16143_,5.28µm
_16837_,5.28µm
_17679_,5.28µm
_18328_,5.28µm
_18789_,5.28µm
_19697_,5.28µm
_20726_,5.28µm
_16753_,5.275µm
_03473_,5.265µm
_06886_,5.265µm
_18249_,5.265µm
_00480_,5.26µm
_01269_,5.26µm
_01718_,5.26µm
_01958_,5.26µm
_02031_,5.26µm
_02499_,5.26µm
_02738_,5.26µm
_02819_,5.26µm
_03175_,5.26µm
_03210_,5.26µm
_03708_,5.26µm
_04020_,5.26µm
_04040_,5.26µm
_04188_,5.26µm
_04889_,5.26µm
_05361_,5.26µm
_06447_,5.26µm
_06577_,5.26µm
_07872_,5.26µm
_08388_,5.26µm
_09340_,5.26µm
_09553_,5.26µm
_10681_,5.26µm
_12438_,5.26µm
_12998_,5.26µm
_13916_,5.26µm
_14312_,5.26µm
_14315_,5.26µm
_14549_,5.26µm
_15022_,5.26µm
_15634_,5.26µm
_16069_,5.26µm
_16427_,5.26µm
_16671_,5.26µm
_17043_,5.26µm
_17291_,5.26µm
_17364_,5.26µm
_17657_,5.26µm
_17899_,5.26µm
_18641_,5.26µm
_18714_,5.26µm
_20326_,5.26µm
_06802_,5.25µm
_07900_,5.25µm
_05672_,5.24µm
_13923_,5.24µm
_19595_,5.24µm
_00044_,5.22µm
_00200_,5.22µm
_01195_,5.22µm
_01618_,5.22µm
_01884_,5.22µm
_02277_,5.22µm
_03340_,5.22µm
_03765_,5.22µm
_04830_,5.22µm
_04833_,5.22µm
_05569_,5.22µm
_05954_,5.22µm
_06117_,5.22µm
_06614_,5.22µm
_07413_,5.22µm
_07513_,5.22µm
_08493_,5.22µm
_09246_,5.22µm
_10600_,5.22µm
_11137_,5.22µm
_11258_,5.22µm
_11367_,5.22µm
_11438_,5.22µm
_11466_,5.22µm
_11628_,5.22µm
_11788_,5.22µm
_11918_,5.22µm
_12254_,5.22µm
_12497_,5.22µm
_12856_,5.22µm
_13292_,5.22µm
_13410_,5.22µm
_14294_,5.22µm
_14672_,5.22µm
_14701_,5.22µm
_14824_,5.22µm
_14829_,5.22µm
_15011_,5.22µm
_16170_,5.22µm
_16172_,5.22µm
_16478_,5.22µm
_16916_,5.22µm
_17034_,5.22µm
_17147_,5.22µm
_17317_,5.22µm
_18262_,5.22µm
_19762_,5.22µm
_19993_,5.22µm
_20128_,5.22µm
_20200_,5.22µm
_20266_,5.22µm
_20432_,5.22µm
net249,5.22µm
_19938_,5.18µm
_03471_,5.16µm
_10131_,5.16µm
_14394_,5.16µm
_16450_,5.16µm
_18618_,5.16µm
_00991_,5.145µm
_00255_,5.14µm
_00696_,5.14µm
_01814_,5.14µm
_02310_,5.14µm
_04557_,5.14µm
_04939_,5.14µm
_05119_,5.14µm
_05472_,5.14µm
_05488_,5.14µm
_05800_,5.14µm
_06094_,5.14µm
_06238_,5.14µm
_06550_,5.14µm
_07525_,5.14µm
_07600_,5.14µm
_08535_,5.14µm
_09112_,5.14µm
_10017_,5.14µm
_10475_,5.14µm
_10612_,5.14µm
_10702_,5.14µm
_11040_,5.14µm
_11310_,5.14µm
_11669_,5.14µm
_12440_,5.14µm
_12626_,5.14µm
_13669_,5.14µm
_14086_,5.14µm
_14552_,5.14µm
_15218_,5.14µm
_19780_,5.14µm
_20719_,5.14µm
_15985_,5.13µm
_02291_,5.125µm
_06679_,5.12µm
_11855_,5.12µm
_14402_,5.12µm
_15549_,5.12µm
_16285_,5.12µm
_17694_,5.12µm
_20723_,5.12µm
_12910_,5.11µm
_07136_,5.1µm
_11916_,5.1µm
_11939_,5.1µm
_14904_,5.1µm
_18381_,5.1µm
_18959_,5.1µm
output_low[4],5.07µm
_02226_,5.06µm
_05526_,5.06µm
_06512_,5.06µm
_08240_,5.06µm
_08307_,5.06µm
_08804_,5.06µm
_10813_,5.06µm
_18923_,5.06µm
_03173_,5.04µm
_03241_,5.04µm
_03619_,5.04µm
_06675_,5.04µm
_06826_,5.04µm
_06954_,5.04µm
_07869_,5.04µm
_16140_,5.04µm
_17064_,5.04µm
_18045_,5.04µm
_20665_,5.04µm
_20201_,5.025µm
_00033_,5.02µm
_01278_,5.02µm
_02033_,5.02µm
_02157_,5.02µm
_02437_,5.02µm
_03040_,5.02µm
_03248_,5.02µm
_03294_,5.02µm
_04311_,5.02µm
_05379_,5.02µm
_05898_,5.02µm
_08905_,5.02µm
_12619_,5.02µm
_13599_,5.02µm
_15221_,5.02µm
_16472_,5.02µm
_17920_,5.02µm
_19648_,5.02µm
net1017,5.02µm
_00077_,5µm
_00445_,5µm
_00848_,5µm
_01153_,5µm
_02475_,5µm
_02632_,5µm
_06082_,5µm
_06369_,5µm
_06958_,5µm
_08362_,5µm
_14368_,5µm
_18613_,5µm
_18623_,5µm
_19448_,5µm
_20085_,5µm
_20499_,5µm
_18831_,4.98µm
_20622_,4.975µm
_00791_,4.94µm
_01128_,4.94µm
_02166_,4.94µm
_02894_,4.94µm
_03220_,4.94µm
_04245_,4.94µm
_05190_,4.94µm
_09588_,4.94µm
_10667_,4.94µm
_10736_,4.94µm
_10779_,4.94µm
_11485_,4.94µm
_12901_,4.94µm
_14078_,4.94µm
_19986_,4.94µm
_20674_,4.94µm
_20293_,4.925µm
_00880_,4.92µm
_01711_,4.92µm
_02280_,4.92µm
_02577_,4.92µm
_03783_,4.92µm
_04454_,4.92µm
_04715_,4.92µm
_04730_,4.92µm
_04994_,4.92µm
_06119_,4.92µm
_06579_,4.92µm
_06609_,4.92µm
_07325_,4.92µm
_07745_,4.92µm
_08216_,4.92µm
_08257_,4.92µm
_08707_,4.92µm
_10068_,4.92µm
_10190_,4.92µm
_10245_,4.92µm
_10404_,4.92µm
_10882_,4.92µm
_11690_,4.92µm
_11969_,4.92µm
_12051_,4.92µm
_12245_,4.92µm
_13930_,4.92µm
_16624_,4.92µm
_16954_,4.92µm
_17688_,4.92µm
_17897_,4.92µm
_18124_,4.92µm
_18257_,4.92µm
_19338_,4.92µm
_20029_,4.92µm
_00730_,4.9µm
_01166_,4.9µm
_06771_,4.9µm
_08354_,4.9µm
_08917_,4.9µm
_12248_,4.9µm
_16029_,4.9µm
_18835_,4.9µm
_19584_,4.9µm
_00040_,4.88µm
_00981_,4.88µm
_01409_,4.88µm
_02233_,4.88µm
_02554_,4.88µm
_02582_,4.88µm
_02915_,4.88µm
_03087_,4.88µm
_03144_,4.88µm
_03264_,4.88µm
_03271_,4.88µm
_03692_,4.88µm
_04042_,4.88µm
_04068_,4.88µm
_05042_,4.88µm
_05076_,4.88µm
_05250_,4.88µm
_06210_,4.88µm
_07020_,4.88µm
_07756_,4.88µm
_07791_,4.88µm
_07810_,4.88µm
_08139_,4.88µm
_08494_,4.88µm
_08950_,4.88µm
_09499_,4.88µm
_09594_,4.88µm
_09843_,4.88µm
_10253_,4.88µm
_10781_,4.88µm
