net,length_um
_22600_,18.44µm
_22976_,18.44µm
_28576_,18.44µm
_29782_,18.44µm
_30447_,18.44µm
_31038_,18.44µm
highshift.data\[176\],18.44µm
_04897_,18.42µm
_08293_,18.42µm
_11291_,18.42µm
_14386_,18.42µm
_14689_,18.42µm
_15367_,18.42µm
_18021_,18.42µm
_21537_,18.42µm
_24026_,18.42µm
_24545_,18.42µm
_24885_,18.42µm
_25271_,18.42µm
_28420_,18.42µm
_01669_,18.4µm
_02182_,18.4µm
_04246_,18.4µm
_05567_,18.4µm
_05761_,18.4µm
_10172_,18.4µm
_10346_,18.4µm
_12069_,18.4µm
_12432_,18.4µm
_14382_,18.4µm
_15215_,18.4µm
_17004_,18.4µm
_18743_,18.4µm
_19196_,18.4µm
_19500_,18.4µm
_20278_,18.4µm
_23138_,18.4µm
_24088_,18.4µm
_26147_,18.4µm
_26416_,18.4µm
_26424_,18.4µm
_28398_,18.4µm
_29470_,18.4µm
_29555_,18.4µm
_29580_,18.4µm
_29897_,18.4µm
_29899_,18.4µm
_02100_,18.395µm
_09731_,18.395µm
_03216_,18.39µm
_19473_,18.39µm
_22016_,18.39µm
_12136_,18.38µm
_12796_,18.38µm
_12998_,18.38µm
_13250_,18.38µm
_15112_,18.38µm
_19069_,18.38µm
_22979_,18.38µm
_25081_,18.38µm
_26352_,18.38µm
_28876_,18.38µm
_28990_,18.38µm
_29354_,18.38µm
_30310_,18.38µm
_30649_,18.38µm
_31725_,18.38µm
_31910_,18.38µm
_07171_,18.37µm
_31134_,18.37µm
_20166_,18.365µm
_02206_,18.36µm
_02550_,18.36µm
_02884_,18.36µm
_04591_,18.36µm
_05643_,18.36µm
_05795_,18.36µm
_06327_,18.36µm
_06689_,18.36µm
_08162_,18.36µm
_11651_,18.36µm
_13226_,18.36µm
_19600_,18.36µm
_19687_,18.36µm
_21755_,18.36µm
_23587_,18.36µm
_24244_,18.36µm
_26562_,18.36µm
_28249_,18.36µm
_30045_,18.36µm
_30688_,18.36µm
_30836_,18.36µm
_00742_,18.35µm
_08941_,18.34µm
_14676_,18.34µm
_15795_,18.34µm
_17478_,18.34µm
_24032_,18.34µm
_26196_,18.34µm
_29866_,18.34µm
_31043_,18.34µm
_11251_,18.33µm
_17804_,18.33µm
_21971_,18.33µm
_28935_,18.33µm
_00828_,18.32µm
_01658_,18.32µm
_02118_,18.32µm
_03942_,18.32µm
_04739_,18.32µm
_05251_,18.32µm
_06399_,18.32µm
_10792_,18.32µm
_12129_,18.32µm
_12547_,18.32µm
_14058_,18.32µm
_14830_,18.32µm
_23134_,18.32µm
_26711_,18.32µm
_29255_,18.32µm
_31537_,18.32µm
_32066_,18.32µm
_32321_,18.32µm
_32467_,18.32µm
_32526_,18.32µm
_26181_,18.315µm
_10599_,18.31µm
_01831_,18.3µm
_05892_,18.3µm
_07733_,18.3µm
_07786_,18.3µm
_11881_,18.3µm
_12610_,18.3µm
_13340_,18.3µm
_13901_,18.3µm
_19019_,18.3µm
_25501_,18.3µm
_29820_,18.3µm
_08514_,18.295µm
_28006_,18.295µm
_16809_,18.285µm
_02608_,18.28µm
_06662_,18.28µm
_06991_,18.28µm
_08548_,18.28µm
_10913_,18.28µm
_11338_,18.28µm
_11524_,18.28µm
_13451_,18.28µm
_13502_,18.28µm
_13544_,18.28µm
_16625_,18.28µm
_19775_,18.28µm
_21591_,18.28µm
_21964_,18.28µm
_23875_,18.28µm
_24967_,18.28µm
_25134_,18.28µm
_25947_,18.28µm
_00930_,18.26µm
_01640_,18.26µm
_06716_,18.26µm
_09566_,18.26µm
_18526_,18.26µm
_20738_,18.26µm
_20770_,18.26µm
_23430_,18.26µm
_29462_,18.26µm
_30399_,18.26µm
_05696_,18.25µm
_00510_,18.24µm
_01234_,18.24µm
_02962_,18.24µm
_03449_,18.24µm
_08870_,18.24µm
_11078_,18.24µm
_11123_,18.24µm
_11321_,18.24µm
_15146_,18.24µm
_17659_,18.24µm
_19247_,18.24µm
_21052_,18.24µm
_21374_,18.24µm
_23467_,18.24µm
_26253_,18.24µm
_28365_,18.24µm
_29900_,18.24µm
_30041_,18.24µm
_30465_,18.24µm
_01125_,18.22µm
_11868_,18.22µm
_13256_,18.22µm
_13912_,18.22µm
_19028_,18.22µm
_21792_,18.22µm
_21796_,18.22µm
_22066_,18.22µm
_26461_,18.22µm
_29171_,18.22µm
_29679_,18.22µm
_29726_,18.22µm
_30495_,18.22µm
_30943_,18.22µm
_32496_,18.22µm
_10693_,18.215µm
_16101_,18.21µm
_29228_,18.205µm
_02033_,18.2µm
_04621_,18.2µm
_06643_,18.2µm
_06821_,18.2µm
_07077_,18.2µm
_08759_,18.2µm
_16336_,18.2µm
_19510_,18.2µm
_20448_,18.2µm
_27731_,18.2µm
_31025_,18.2µm
_32094_,18.2µm
_32095_,18.2µm
clknet_leaf_58_clk,18.2µm
_08848_,18.19µm
_29623_,18.185µm
_05600_,18.18µm
_08150_,18.18µm
_09758_,18.18µm
_10821_,18.18µm
_12955_,18.18µm
_14997_,18.18µm
_16253_,18.18µm
_18656_,18.18µm
_18685_,18.18µm
_21365_,18.18µm
_23453_,18.18µm
_24643_,18.18µm
_31363_,18.18µm
clknet_leaf_101_clk,18.18µm
_13300_,18.17µm
_21070_,18.17µm
_18135_,18.165µm
_00671_,18.16µm
_03772_,18.16µm
_04963_,18.16µm
_05579_,18.16µm
_08255_,18.16µm
_08893_,18.16µm
_08939_,18.16µm
_10859_,18.16µm
_11557_,18.16µm
_11600_,18.16µm
_14355_,18.16µm
_15028_,18.16µm
_15304_,18.16µm
_15374_,18.16µm
_18033_,18.16µm
_18801_,18.16µm
_24610_,18.16µm
_28570_,18.16µm
_28617_,18.16µm
_29016_,18.16µm
_03258_,18.14µm
_05748_,18.14µm
_10666_,18.14µm
_10708_,18.14µm
_12709_,18.14µm
_13334_,18.14µm
_15435_,18.14µm
_16024_,18.14µm
_17484_,18.14µm
_17914_,18.14µm
_18081_,18.14µm
_18308_,18.14µm
_18826_,18.14µm
_19697_,18.14µm
_26341_,18.14µm
_29658_,18.14µm
_29772_,18.14µm
_31754_,18.14µm
_32377_,18.14µm
_18326_,18.13µm
_19001_,18.13µm
_00857_,18.12µm
_04180_,18.12µm
_08076_,18.12µm
_08743_,18.12µm
_10788_,18.12µm
_17548_,18.12µm
_20749_,18.12µm
_21567_,18.12µm
_21955_,18.12µm
_23031_,18.12µm
_23277_,18.12µm
_24297_,18.12µm
_25681_,18.12µm
_26922_,18.12µm
_30123_,18.12µm
_31133_,18.12µm
_29581_,18.11µm
_08102_,18.105µm
_00678_,18.1µm
_03080_,18.1µm
_05490_,18.1µm
_12349_,18.1µm
_15010_,18.1µm
_16132_,18.1µm
_18963_,18.1µm
_22358_,18.1µm
_22659_,18.1µm
_28630_,18.1µm
_29478_,18.1µm
_31642_,18.1µm
_32553_,18.1µm
_18175_,18.09µm
_24112_,18.09µm
_00759_,18.08µm
_00781_,18.08µm
_02568_,18.08µm
_02923_,18.08µm
_04397_,18.08µm
_05615_,18.08µm
_05807_,18.08µm
_07517_,18.08µm
_09010_,18.08µm
_09846_,18.08µm
_13427_,18.08µm
_14090_,18.08µm
_14300_,18.08µm
_15829_,18.08µm
_22835_,18.08µm
_23766_,18.08µm
_24994_,18.08µm
_28445_,18.08µm
_29508_,18.08µm
_30593_,18.08µm
_30803_,18.08µm
_22349_,18.075µm
_30500_,18.07µm
_30569_,18.07µm
_00489_,18.06µm
_00676_,18.06µm
_02595_,18.06µm
_03199_,18.06µm
_07222_,18.06µm
_08549_,18.06µm
_10600_,18.06µm
_14070_,18.06µm
_16784_,18.06µm
_18455_,18.06µm
_20126_,18.06µm
_24893_,18.06µm
_26328_,18.06µm
_27785_,18.06µm
_27958_,18.06µm
_28012_,18.06µm
_08181_,18.055µm
_13520_,18.055µm
_22859_,18.05µm
_01899_,18.04µm
_08966_,18.04µm
_09787_,18.04µm
_13143_,18.04µm
_15900_,18.04µm
_16313_,18.04µm
_17666_,18.04µm
_17981_,18.04µm
_18199_,18.04µm
_20747_,18.04µm
_22762_,18.04µm
_23170_,18.04µm
_23723_,18.04µm
_27042_,18.04µm
_27788_,18.04µm
_28056_,18.04µm
_28833_,18.04µm
_30936_,18.04µm
_14589_,18.03µm
_17902_,18.03µm
_32684_,18.03µm
_31508_,18.025µm
_00725_,18.02µm
_00948_,18.02µm
_01293_,18.02µm
_04375_,18.02µm
_04404_,18.02µm
_05338_,18.02µm
_06609_,18.02µm
_06842_,18.02µm
_08228_,18.02µm
_08492_,18.02µm
_10441_,18.02µm
_11882_,18.02µm
_14803_,18.02µm
_15227_,18.02µm
_15898_,18.02µm
_17335_,18.02µm
_17890_,18.02µm
_19934_,18.02µm
_20614_,18.02µm
_23402_,18.02µm
_23462_,18.02µm
_24514_,18.02µm
_25168_,18.02µm
_25563_,18.02µm
_26828_,18.02µm
_27046_,18.02µm
_28005_,18.02µm
_32552_,18.02µm
_32560_,18.02µm
_10475_,18.01µm
_05230_,18µm
_06238_,18µm
_06718_,18µm
_19156_,18µm
_21304_,18µm
_21400_,18µm
_25846_,18µm
_26174_,18µm
_27688_,18µm
_28592_,18µm
_29096_,18µm
_31213_,18µm
_04595_,17.99µm
_26012_,17.99µm
_27545_,17.99µm
_00615_,17.98µm
_01209_,17.98µm
_02028_,17.98µm
_02314_,17.98µm
_04450_,17.98µm
_10796_,17.98µm
_10949_,17.98µm
_12797_,17.98µm
_12941_,17.98µm
_14552_,17.98µm
_16322_,17.98µm
_17032_,17.98µm
_17991_,17.98µm
_19008_,17.98µm
_20328_,17.98µm
_20668_,17.98µm
_20748_,17.98µm
_22852_,17.98µm
_24188_,17.98µm
_24198_,17.98µm
_24449_,17.98µm
_25885_,17.98µm
_27015_,17.98µm
_27036_,17.98µm
_27501_,17.98µm
_28782_,17.98µm
_30164_,17.98µm
_00640_,17.96µm
_02616_,17.96µm
_04185_,17.96µm
_09346_,17.96µm
_14406_,17.96µm
_18106_,17.96µm
_19521_,17.96µm
_20860_,17.96µm
_21376_,17.96µm
_27891_,17.96µm
_28086_,17.96µm
_28845_,17.96µm
_31535_,17.96µm
_12438_,17.95µm
_01749_,17.94µm
_05732_,17.94µm
_05912_,17.94µm
_11044_,17.94µm
_12775_,17.94µm
_14908_,17.94µm
_15519_,17.94µm
_16535_,17.94µm
_17428_,17.94µm
_17851_,17.94µm
_18608_,17.94µm
_18940_,17.94µm
_21746_,17.94µm
_24151_,17.94µm
_24367_,17.94µm
_25337_,17.94µm
_27628_,17.94µm
_27734_,17.94µm
_27892_,17.94µm
_28966_,17.94µm
_30543_,17.94µm
_30596_,17.94µm
_32079_,17.94µm
_31559_,17.935µm
_08855_,17.93µm
_04663_,17.92µm
_06291_,17.92µm
_07863_,17.92µm
_07994_,17.92µm
_14560_,17.92µm
_16592_,17.92µm
_19263_,17.92µm
_20586_,17.92µm
_21381_,17.92µm
_21852_,17.92µm
_23065_,17.92µm
_28659_,17.92µm
_32084_,17.92µm
_23495_,17.91µm
_21634_,17.905µm
_07159_,17.9µm
_09563_,17.9µm
_09833_,17.9µm
_11732_,17.9µm
_14465_,17.9µm
_14506_,17.9µm
_15849_,17.9µm
_20128_,17.9µm
_23287_,17.9µm
_24180_,17.9µm
_24641_,17.9µm
_26486_,17.9µm
_27057_,17.9µm
_27461_,17.9µm
_28232_,17.9µm
_31522_,17.9µm
_32089_,17.9µm
_32182_,17.9µm
_32473_,17.9µm
_22015_,17.89µm
_27775_,17.89µm
_18178_,17.885µm
_08144_,17.88µm
_08518_,17.88µm
_13153_,17.88µm
_14939_,17.88µm
_16334_,17.88µm
_19076_,17.88µm
_19195_,17.88µm
_19939_,17.88µm
_20031_,17.88µm
_21038_,17.88µm
_21448_,17.88µm
_27089_,17.88µm
_28240_,17.88µm
_30336_,17.88µm
_30406_,17.88µm
_31148_,17.88µm
_31941_,17.88µm
_32102_,17.88µm
clknet_leaf_82_clk,17.88µm
_14063_,17.87µm
_04281_,17.86µm
_06699_,17.86µm
_08193_,17.86µm
_08676_,17.86µm
_09117_,17.86µm
_09457_,17.86µm
_11203_,17.86µm
_12659_,17.86µm
_14665_,17.86µm
_15182_,17.86µm
_15607_,17.86µm
_18064_,17.86µm
_18454_,17.86µm
_20011_,17.86µm
_20064_,17.86µm
_22955_,17.86µm
_23286_,17.86µm
_23578_,17.86µm
_28440_,17.86µm
_28698_,17.86µm
_29053_,17.86µm
_31603_,17.86µm
_00932_,17.84µm
_05166_,17.84µm
_11179_,17.84µm
_15001_,17.84µm
_18704_,17.84µm
_19724_,17.84µm
_26779_,17.84µm
_30333_,17.84µm
_04976_,17.835µm
_10136_,17.83µm
_26045_,17.83µm
_04263_,17.82µm
_04363_,17.82µm
_10362_,17.82µm
_12583_,17.82µm
_12973_,17.82µm
_15149_,17.82µm
_15845_,17.82µm
_19700_,17.82µm
_20124_,17.82µm
_20317_,17.82µm
_20714_,17.82µm
_21201_,17.82µm
_21435_,17.82µm
_21939_,17.82µm
_22572_,17.82µm
_24549_,17.82µm
_26614_,17.82µm
_26957_,17.82µm
_28507_,17.82µm
_29100_,17.82µm
_29349_,17.82µm
_30965_,17.82µm
_32318_,17.82µm
lowshift.data\[90\],17.82µm
_16780_,17.815µm
_13247_,17.81µm
_00826_,17.8µm
_06557_,17.8µm
_10929_,17.8µm
_18665_,17.8µm
_27500_,17.8µm
_29604_,17.8µm
_20844_,17.785µm
_01493_,17.78µm
_02565_,17.78µm
_03110_,17.78µm
_04632_,17.78µm
_06253_,17.78µm
_07860_,17.78µm
_09777_,17.78µm
_11111_,17.78µm
_11163_,17.78µm
_12009_,17.78µm
_13454_,17.78µm
_13755_,17.78µm
_15506_,17.78µm
_15615_,17.78µm
_18023_,17.78µm
_18087_,17.78µm
_18723_,17.78µm
_21424_,17.78µm
_23863_,17.78µm
_27247_,17.78µm
_29140_,17.78µm
_10165_,17.77µm
_21581_,17.77µm
_00960_,17.76µm
_03531_,17.76µm
_07803_,17.76µm
_08862_,17.76µm
_09383_,17.76µm
_09886_,17.76µm
_10072_,17.76µm
_11816_,17.76µm
_13362_,17.76µm
_15201_,17.76µm
_16544_,17.76µm
_17030_,17.76µm
_17642_,17.76µm
_19514_,17.76µm
_20420_,17.76µm
_22912_,17.76µm
_25718_,17.76µm
_30848_,17.76µm
_31574_,17.76µm
_15120_,17.745µm
_01567_,17.74µm
_02924_,17.74µm
_04124_,17.74µm
_06445_,17.74µm
_06673_,17.74µm
_09118_,17.74µm
_09638_,17.74µm
_12122_,17.74µm
_12613_,17.74µm
_13014_,17.74µm
_13144_,17.74µm
_13397_,17.74µm
_16120_,17.74µm
_17175_,17.74µm
_21015_,17.74µm
_26049_,17.74µm
_26699_,17.74µm
_27084_,17.74µm
_28408_,17.74µm
_29455_,17.74µm
_01112_,17.72µm
_04041_,17.72µm
_08146_,17.72µm
_09281_,17.72µm
_19566_,17.72µm
_23748_,17.72µm
_25914_,17.72µm
_30153_,17.72µm
_31446_,17.72µm
_31868_,17.72µm
_31920_,17.72µm
_32522_,17.72µm
_00488_,17.715µm
_19146_,17.71µm
_28562_,17.71µm
_01796_,17.7µm
_04567_,17.7µm
_04588_,17.7µm
_06553_,17.7µm
_06723_,17.7µm
_06876_,17.7µm
_08047_,17.7µm
_10046_,17.7µm
_12338_,17.7µm
_14199_,17.7µm
_15748_,17.7µm
_15923_,17.7µm
_17333_,17.7µm
_18107_,17.7µm
_18301_,17.7µm
_19791_,17.7µm
_20238_,17.7µm
_20257_,17.7µm
_23681_,17.7µm
_24310_,17.7µm
_30467_,17.7µm
_30866_,17.7µm
_32436_,17.7µm
_12903_,17.695µm
_29069_,17.695µm
_14310_,17.69µm
_05823_,17.68µm
_06120_,17.68µm
_06344_,17.68µm
_08179_,17.68µm
_08277_,17.68µm
_10635_,17.68µm
_11525_,17.68µm
_14469_,17.68µm
_15151_,17.68µm
_15382_,17.68µm
_15911_,17.68µm
_16814_,17.68µm
_18071_,17.68µm
_19734_,17.68µm
_19731_,17.67µm
_26096_,17.67µm
_31600_,17.67µm
_01012_,17.66µm
_05674_,17.66µm
_12098_,17.66µm
_15236_,17.66µm
_18323_,17.66µm
_19736_,17.66µm
_20145_,17.66µm
_22692_,17.66µm
_27340_,17.66µm
_27683_,17.66µm
_28827_,17.66µm
_22750_,17.655µm
_07447_,17.645µm
_02888_,17.64µm
_03834_,17.64µm
_09544_,17.64µm
_11949_,17.64µm
_12597_,17.64µm
_17167_,17.64µm
_21653_,17.64µm
_22275_,17.64µm
_26278_,17.64µm
_27138_,17.64µm
_28016_,17.64µm
_28231_,17.64µm
_31440_,17.64µm
_32014_,17.64µm
_07756_,17.63µm
_13470_,17.63µm
_31414_,17.63µm
_01433_,17.62µm
_03950_,17.62µm
_06100_,17.62µm
_06886_,17.62µm
_14670_,17.62µm
_15988_,17.62µm
_16018_,17.62µm
_19812_,17.62µm
_21341_,17.62µm
_21595_,17.62µm
_22724_,17.62µm
_22734_,17.62µm
_24787_,17.62µm
_25880_,17.62µm
_27044_,17.62µm
_28945_,17.62µm
_30538_,17.62µm
_30852_,17.62µm
_31477_,17.62µm
_31840_,17.62µm
_21056_,17.61µm
_01192_,17.6µm
_01772_,17.6µm
_03591_,17.6µm
_05066_,17.6µm
_05151_,17.6µm
_08276_,17.6µm
_08327_,17.6µm
_10245_,17.6µm
_12698_,17.6µm
_13202_,17.6µm
_14765_,17.6µm
_15203_,17.6µm
_16328_,17.6µm
_17633_,17.6µm
_27990_,17.6µm
_29763_,17.6µm
_29999_,17.6µm
_30182_,17.6µm
_30419_,17.6µm
_14899_,17.59µm
_29549_,17.59µm
_03031_,17.58µm
_06715_,17.58µm
_10029_,17.58µm
_10094_,17.58µm
_12525_,17.58µm
_14319_,17.58µm
_18590_,17.58µm
_20611_,17.58µm
_20902_,17.58µm
_21098_,17.58µm
_22262_,17.58µm
_24323_,17.58µm
_29087_,17.58µm
_30155_,17.58µm
_05636_,17.57µm
_00831_,17.56µm
_04039_,17.56µm
_05798_,17.56µm
_06092_,17.56µm
_12092_,17.56µm
_13650_,17.56µm
_14847_,17.56µm
_16645_,17.56µm
_18083_,17.56µm
_19131_,17.56µm
_21703_,17.56µm
_23019_,17.56µm
_23146_,17.56µm
_23187_,17.56µm
_23648_,17.56µm
_25162_,17.56µm
_25217_,17.56µm
_29983_,17.56µm
_30210_,17.56µm
lowshift.data\[235\],17.56µm
_26811_,17.55µm
_03372_,17.54µm
_04964_,17.54µm
_05134_,17.54µm
_09849_,17.54µm
_10141_,17.54µm
_10631_,17.54µm
_10720_,17.54µm
_12582_,17.54µm
_13685_,17.54µm
_17009_,17.54µm
_18067_,17.54µm
_21035_,17.54µm
_21663_,17.54µm
_26478_,17.54µm
_27826_,17.54µm
_30315_,17.54µm
_01596_,17.52µm
_01753_,17.52µm
_01942_,17.52µm
_04787_,17.52µm
_06290_,17.52µm
_06459_,17.52µm
_06974_,17.52µm
_06990_,17.52µm
_09108_,17.52µm
_10515_,17.52µm
_11269_,17.52µm
_11287_,17.52µm
_11437_,17.52µm
_11999_,17.52µm
_13639_,17.52µm
_15396_,17.52µm
_15541_,17.52µm
_17213_,17.52µm
_17602_,17.52µm
_17960_,17.52µm
_18468_,17.52µm
_18968_,17.52µm
_20465_,17.52µm
_23130_,17.52µm
_24382_,17.52µm
_28280_,17.52µm
net226,17.51µm
_08507_,17.505µm
_06133_,17.5µm
_06657_,17.5µm
_06669_,17.5µm
_10500_,17.5µm
_17722_,17.5µm
_20487_,17.5µm
_21028_,17.5µm
_23015_,17.5µm
_27431_,17.5µm
_31206_,17.5µm
_31290_,17.5µm
_32131_,17.5µm
_10965_,17.49µm
_14793_,17.49µm
_29529_,17.49µm
_00623_,17.48µm
_02394_,17.48µm
_02890_,17.48µm
_04566_,17.48µm
_05689_,17.48µm
_12435_,17.48µm
_14520_,17.48µm
_15340_,17.48µm
_19573_,17.48µm
_21238_,17.48µm
_21574_,17.48µm
_22020_,17.48µm
_22046_,17.48µm
_22491_,17.48µm
_23559_,17.48µm
_24174_,17.48µm
_24615_,17.48µm
_24657_,17.48µm
_25977_,17.48µm
_26041_,17.48µm
_26636_,17.48µm
_27864_,17.48µm
_28079_,17.48µm
_30199_,17.48µm
_30633_,17.48µm
_30751_,17.48µm
_31217_,17.48µm
_00898_,17.46µm
_01286_,17.46µm
_05727_,17.46µm
_06012_,17.46µm
_15455_,17.46µm
_22439_,17.46µm
_23149_,17.46µm
_25163_,17.46µm
_25249_,17.46µm
_25408_,17.46µm
_26014_,17.46µm
_26659_,17.46µm
_27133_,17.46µm
_27653_,17.46µm
_29885_,17.46µm
_14547_,17.45µm
_15448_,17.45µm
_16227_,17.445µm
_01080_,17.44µm
_01915_,17.44µm
_04840_,17.44µm
_04999_,17.44µm
_10481_,17.44µm
_11706_,17.44µm
_12121_,17.44µm
_14518_,17.44µm
_14870_,17.44µm
_17347_,17.44µm
_18335_,17.44µm
_18934_,17.44µm
_19372_,17.44µm
_19921_,17.44µm
_22655_,17.44µm
_24092_,17.44µm
_27023_,17.44µm
_29394_,17.44µm
_30316_,17.44µm
_31760_,17.44µm
_04030_,17.435µm
_16019_,17.43µm
_24855_,17.43µm
_27661_,17.425µm
_00988_,17.42µm
_12724_,17.42µm
_12934_,17.42µm
_18366_,17.42µm
_21855_,17.42µm
_22030_,17.42µm
_22933_,17.42µm
_25785_,17.42µm
_31282_,17.42µm
_24012_,17.415µm
_10951_,17.41µm
_01813_,17.4µm
_02105_,17.4µm
_05723_,17.4µm
_11914_,17.4µm
_13558_,17.4µm
_14588_,17.4µm
_15376_,17.4µm
_15381_,17.4µm
_15399_,17.4µm
_17570_,17.4µm
_18133_,17.4µm
_18240_,17.4µm
_18393_,17.4µm
_20217_,17.4µm
_20588_,17.4µm
_22192_,17.4µm
_22265_,17.4µm
_23770_,17.4µm
_23782_,17.4µm
_28341_,17.4µm
_30568_,17.4µm
_32594_,17.4µm
_07267_,17.395µm
_11738_,17.395µm
_08708_,17.39µm
_08918_,17.39µm
_09925_,17.39µm
_02468_,17.38µm
_04624_,17.38µm
_06144_,17.38µm
_06339_,17.38µm
_14752_,17.38µm
_19268_,17.38µm
_23749_,17.38µm
_26201_,17.38µm
_26622_,17.38µm
_28673_,17.38µm
_29156_,17.38µm
_30766_,17.38µm
_32410_,17.38µm
_04489_,17.37µm
_01422_,17.36µm
_01876_,17.36µm
_03252_,17.36µm
_05479_,17.36µm
_07532_,17.36µm
_07540_,17.36µm
_07742_,17.36µm
_10947_,17.36µm
_11158_,17.36µm
_13412_,17.36µm
_18523_,17.36µm
_22138_,17.36µm
_22806_,17.36µm
_23476_,17.36µm
_23491_,17.36µm
_23832_,17.36µm
_26722_,17.36µm
_27626_,17.36µm
_29659_,17.36µm
_30590_,17.36µm
_31341_,17.36µm
_17350_,17.355µm
_14387_,17.345µm
_03340_,17.34µm
_04012_,17.34µm
_04399_,17.34µm
_06927_,17.34µm
_10895_,17.34µm
_11554_,17.34µm
_12840_,17.34µm
_13399_,17.34µm
_13939_,17.34µm
_17604_,17.34µm
_18735_,17.34µm
_19327_,17.34µm
_21137_,17.34µm
_21415_,17.34µm
_21667_,17.34µm
_22699_,17.34µm
_29235_,17.34µm
_11274_,17.33µm
_05506_,17.32µm
_07244_,17.32µm
_07523_,17.32µm
_07941_,17.32µm
_09223_,17.32µm
_13058_,17.32µm
_14840_,17.32µm
_15504_,17.32µm
_15805_,17.32µm
_17509_,17.32µm
_17585_,17.32µm
_18043_,17.32µm
_19717_,17.32µm
_20163_,17.32µm
_20947_,17.32µm
_22047_,17.32µm
_23396_,17.32µm
_23568_,17.32µm
_25329_,17.32µm
_27718_,17.32µm
_28371_,17.32µm
_31577_,17.32µm
_31824_,17.32µm
_32008_,17.315µm
_28073_,17.305µm
_07130_,17.3µm
_08254_,17.3µm
_08904_,17.3µm
_21606_,17.3µm
_28202_,17.3µm
_29305_,17.3µm
_30422_,17.3µm
lowshift.data\[21\],17.3µm
_04647_,17.29µm
_18647_,17.29µm
_28621_,17.29µm
_04989_,17.28µm
_08346_,17.28µm
_09090_,17.28µm
_14702_,17.28µm
_18101_,17.28µm
_19023_,17.28µm
_20780_,17.28µm
_21029_,17.28µm
_27192_,17.28µm
_29303_,17.28µm
_29467_,17.28µm
_30737_,17.28µm
_31596_,17.28µm
_31775_,17.28µm
_01778_,17.26µm
_06929_,17.26µm
_08584_,17.26µm
_09320_,17.26µm
_10645_,17.26µm
_10839_,17.26µm
_11304_,17.26µm
_11994_,17.26µm
_13922_,17.26µm
_14773_,17.26µm
_15141_,17.26µm
_19284_,17.26µm
_19898_,17.26µm
_20848_,17.26µm
_24677_,17.26µm
_25994_,17.26µm
_26136_,17.26µm
_09008_,17.255µm
_12318_,17.25µm
_23912_,17.25µm
_31337_,17.245µm
_00611_,17.24µm
_02122_,17.24µm
_04357_,17.24µm
_07352_,17.24µm
_09076_,17.24µm
_10787_,17.24µm
_11235_,17.24µm
_11720_,17.24µm
_12444_,17.24µm
_13444_,17.24µm
_15677_,17.24µm
_17707_,17.24µm
_18289_,17.24µm
_18851_,17.24µm
_21235_,17.24µm
_21736_,17.24µm
_22167_,17.24µm
_23235_,17.24µm
_23627_,17.24µm
_24631_,17.24µm
_25878_,17.24µm
_28743_,17.24µm
_28864_,17.24µm
_29519_,17.24µm
_30136_,17.24µm
_31272_,17.24µm
_32199_,17.235µm
_12956_,17.23µm
_01176_,17.22µm
_01925_,17.22µm
_02882_,17.22µm
_05532_,17.22µm
_05957_,17.22µm
_06911_,17.22µm
_14085_,17.22µm
_14535_,17.22µm
_16405_,17.22µm
_17427_,17.22µm
_18408_,17.22µm
_18565_,17.22µm
_26005_,17.22µm
_28537_,17.22µm
_31882_,17.22µm
_10060_,17.21µm
_12652_,17.21µm
_25910_,17.21µm
_26807_,17.21µm
_02572_,17.2µm
_06589_,17.2µm
_06814_,17.2µm
_09442_,17.2µm
_10506_,17.2µm
_11573_,17.2µm
_13799_,17.2µm
_15528_,17.2µm
_15949_,17.2µm
_17809_,17.2µm
_18640_,17.2µm
_19803_,17.2µm
_20190_,17.2µm
_20600_,17.2µm
_23237_,17.2µm
_23306_,17.2µm
_25308_,17.2µm
_30533_,17.2µm
_32056_,17.2µm
_32527_,17.2µm
_02257_,17.18µm
_05848_,17.18µm
_07162_,17.18µm
_09559_,17.18µm
_10785_,17.18µm
_11481_,17.18µm
_11691_,17.18µm
_11866_,17.18µm
_13525_,17.18µm
_14236_,17.18µm
_14239_,17.18µm
_14805_,17.18µm
_17885_,17.18µm
_26637_,17.18µm
_28973_,17.18µm
_29154_,17.18µm
_29829_,17.18µm
_30692_,17.18µm
_30711_,17.18µm
_31673_,17.18µm
_26697_,17.175µm
_12079_,17.17µm
_19122_,17.17µm
_27382_,17.17µm
_27633_,17.17µm
_01106_,17.16µm
_03344_,17.16µm
_03883_,17.16µm
_04982_,17.16µm
_07035_,17.16µm
_09496_,17.16µm
_10805_,17.16µm
_11456_,17.16µm
_12153_,17.16µm
_13560_,17.16µm
_15048_,17.16µm
_15104_,17.16µm
_22778_,17.16µm
_24003_,17.16µm
_25056_,17.16µm
_26359_,17.16µm
_27154_,17.16µm
_27165_,17.16µm
_27177_,17.16µm
_27566_,17.16µm
_27569_,17.16µm
_30862_,17.16µm
_31762_,17.16µm
_23904_,17.145µm
_02659_,17.14µm
_06370_,17.14µm
_06573_,17.14µm
_07435_,17.14µm
_08830_,17.14µm
_10155_,17.14µm
_10927_,17.14µm
_11370_,17.14µm
_12478_,17.14µm
_14184_,17.14µm
_14571_,17.14µm
_16686_,17.14µm
_17928_,17.14µm
_18095_,17.14µm
_18696_,17.14µm
_19853_,17.14µm
_24270_,17.14µm
_25210_,17.14µm
_29164_,17.14µm
_29703_,17.14µm
