net,length_um
_08710_,18.85µm
_07463_,18.84µm
_00698_,18.82µm
_02796_,18.82µm
_05775_,18.82µm
_06616_,18.82µm
_06638_,18.82µm
_06896_,18.82µm
_07042_,18.82µm
_07539_,18.82µm
_08719_,18.82µm
_10326_,18.82µm
net5,18.82µm
_06435_,18.8µm
_07517_,18.8µm
_08836_,18.8µm
_09213_,18.8µm
_10162_,18.785µm
_00191_,18.78µm
_00488_,18.78µm
_00587_,18.78µm
_01576_,18.78µm
_02107_,18.78µm
_04224_,18.78µm
_04946_,18.78µm
_06236_,18.78µm
_06807_,18.78µm
_07340_,18.78µm
_07754_,18.78µm
_10628_,18.78µm
input_data[125],18.78µm
_01923_,18.76µm
_02472_,18.76µm
_11017_,18.76µm
_00116_,18.74µm
_04869_,18.74µm
_04903_,18.74µm
_05466_,18.74µm
_05951_,18.74µm
_06819_,18.74µm
_07146_,18.74µm
_08188_,18.74µm
_09027_,18.74µm
_09558_,18.74µm
_10294_,18.74µm
_10882_,18.74µm
_10109_,18.735µm
_04720_,18.72µm
_05229_,18.72µm
_10134_,18.72µm
_00381_,18.7µm
_01746_,18.7µm
_07464_,18.7µm
_08123_,18.7µm
_08319_,18.7µm
_00113_,18.68µm
_03437_,18.68µm
_05908_,18.68µm
_07037_,18.68µm
_07755_,18.68µm
_00452_,18.665µm
_01906_,18.66µm
_02048_,18.66µm
_05018_,18.66µm
_07207_,18.66µm
_07659_,18.66µm
_09881_,18.66µm
_10497_,18.66µm
input_data[117],18.66µm
input_data[119],18.66µm
net30,18.66µm
_00170_,18.64µm
_05176_,18.64µm
_06221_,18.64µm
_08933_,18.64µm
_10053_,18.64µm
_10657_,18.64µm
_10233_,18.63µm
_01367_,18.62µm
_01821_,18.62µm
_03659_,18.62µm
_04746_,18.62µm
_05965_,18.62µm
_06240_,18.62µm
_08011_,18.62µm
_09363_,18.62µm
_00876_,18.6µm
_01312_,18.6µm
_05477_,18.6µm
_06693_,18.6µm
_06738_,18.6µm
_07411_,18.6µm
net132,18.59µm
_07826_,18.585µm
_00034_,18.58µm
_00479_,18.58µm
_04662_,18.58µm
_05187_,18.58µm
_05378_,18.58µm
_05767_,18.58µm
_06881_,18.58µm
_09010_,18.58µm
_03212_,18.575µm
_00991_,18.56µm
_01408_,18.56µm
_02319_,18.56µm
_02616_,18.56µm
_03038_,18.56µm
_03938_,18.56µm
_06057_,18.56µm
_07399_,18.56µm
_07470_,18.56µm
_10665_,18.56µm
_09369_,18.55µm
_00431_,18.54µm
_01083_,18.54µm
_03470_,18.54µm
_08460_,18.54µm
_00292_,18.52µm
_02606_,18.52µm
_07769_,18.52µm
_07960_,18.52µm
_08529_,18.52µm
_09325_,18.52µm
_10010_,18.52µm
_08254_,18.51µm
_02251_,18.5µm
_02357_,18.5µm
_02669_,18.5µm
_04052_,18.5µm
_09411_,18.5µm
_10190_,18.5µm
_10337_,18.5µm
_01618_,18.48µm
_06708_,18.48µm
_08850_,18.48µm
_10798_,18.48µm
_11100_,18.48µm
_00608_,18.475µm
_05738_,18.47µm
_09614_,18.47µm
_01972_,18.46µm
_02748_,18.46µm
_03789_,18.46µm
_03943_,18.46µm
_07910_,18.46µm
_08186_,18.46µm
_08448_,18.46µm
_08658_,18.46µm
_08737_,18.46µm
_00301_,18.44µm
_00730_,18.44µm
_03741_,18.44µm
_05636_,18.44µm
_06226_,18.44µm
_08172_,18.44µm
_09319_,18.44µm
_09987_,18.44µm
_09996_,18.44µm
_10189_,18.44µm
_10398_,18.44µm
_10648_,18.44µm
_10957_,18.44µm
_10981_,18.44µm
_04300_,18.43µm
_08848_,18.43µm
_00277_,18.42µm
_01829_,18.42µm
_02990_,18.42µm
_03655_,18.42µm
_05155_,18.42µm
_06942_,18.42µm
_08068_,18.42µm
_10455_,18.42µm
_10507_,18.42µm
_00923_,18.4µm
_01428_,18.4µm
_01602_,18.4µm
_01878_,18.4µm
_01945_,18.4µm
_02761_,18.4µm
_03077_,18.4µm
_04888_,18.4µm
_07083_,18.4µm
_07408_,18.4µm
_10771_,18.4µm
_01931_,18.395µm
_01597_,18.38µm
_02505_,18.38µm
_03550_,18.38µm
_06021_,18.38µm
_06408_,18.38µm
_07988_,18.38µm
_11142_,18.38µm
_00353_,18.36µm
_06035_,18.36µm
_06754_,18.36µm
_06777_,18.36µm
_07592_,18.36µm
_07628_,18.36µm
_10049_,18.36µm
_02780_,18.34µm
_04339_,18.34µm
_07237_,18.34µm
_08932_,18.34µm
_09050_,18.34µm
_09053_,18.33µm
_05493_,18.325µm
_02226_,18.32µm
_02378_,18.32µm
_03130_,18.32µm
_03714_,18.32µm
_04638_,18.32µm
_05434_,18.32µm
_08508_,18.32µm
_09203_,18.32µm
_10359_,18.32µm
_01898_,18.3µm
_08984_,18.3µm
_03454_,18.285µm
_00023_,18.28µm
_00445_,18.28µm
_01017_,18.28µm
_02509_,18.28µm
_10718_,18.28µm
_06257_,18.265µm
_00278_,18.26µm
_01278_,18.26µm
_01943_,18.26µm
_02047_,18.26µm
_03870_,18.26µm
_04121_,18.26µm
_05693_,18.26µm
_08786_,18.26µm
_09447_,18.26µm
_09726_,18.26µm
_08854_,18.25µm
_09107_,18.25µm
_07732_,18.245µm
_04900_,18.24µm
_06129_,18.24µm
_07017_,18.24µm
_07378_,18.24µm
_07687_,18.24µm
_08355_,18.24µm
_08849_,18.24µm
_03110_,18.22µm
_03181_,18.22µm
_07261_,18.22µm
_10846_,18.22µm
_03792_,18.2µm
_05883_,18.2µm
_05990_,18.2µm
_09986_,18.2µm
_10521_,18.2µm
input_data[200],18.2µm
_06345_,18.18µm
_08220_,18.18µm
_08937_,18.18µm
_10938_,18.18µm
_02333_,18.175µm
_08265_,18.17µm
_04557_,18.16µm
_04679_,18.16µm
_05217_,18.16µm
_09480_,18.16µm
_03648_,18.15µm
_01486_,18.14µm
_02145_,18.14µm
_07155_,18.14µm
_07387_,18.14µm
_08153_,18.14µm
_10698_,18.14µm
_07497_,18.12µm
_07961_,18.12µm
_10809_,18.12µm
_00990_,18.1µm
_03878_,18.1µm
_05064_,18.1µm
_05595_,18.1µm
_09844_,18.1µm
_11030_,18.1µm
_03490_,18.09µm
_00304_,18.08µm
_01594_,18.08µm
_01932_,18.08µm
_04153_,18.08µm
_08650_,18.08µm
_09098_,18.08µm
_10274_,18.08µm
input_data[199],18.08µm
_02058_,18.06µm
_02169_,18.06µm
_03740_,18.06µm
_04301_,18.06µm
_05010_,18.06µm
_07151_,18.06µm
_09044_,18.06µm
_09622_,18.06µm
_09625_,18.06µm
_09837_,18.06µm
_00754_,18.04µm
_09249_,18.04µm
_06344_,18.03µm
_01090_,18.02µm
_01687_,18.02µm
_03349_,18.02µm
_03570_,18.02µm
_05210_,18.02µm
_06363_,18.02µm
_06665_,18.02µm
_08455_,18.02µm
_08698_,18.02µm
_09744_,18.02µm
_10114_,18.02µm
_10907_,18.02µm
_09142_,18.015µm
_03914_,18µm
_08917_,18µm
_05096_,17.995µm
_00591_,17.98µm
_01115_,17.98µm
_02708_,17.98µm
_03560_,17.98µm
_10163_,17.98µm
_10293_,17.98µm
_05992_,17.96µm
_08586_,17.96µm
input_data[29],17.96µm
_00361_,17.94µm
_00473_,17.94µm
_00881_,17.94µm
_03827_,17.94µm
_05428_,17.94µm
_06359_,17.94µm
_07951_,17.94µm
_10461_,17.94µm
_03540_,17.93µm
_00417_,17.92µm
_02150_,17.92µm
_06814_,17.92µm
_08705_,17.92µm
_08711_,17.92µm
_07671_,17.905µm
_01676_,17.9µm
_06652_,17.9µm
_09904_,17.9µm
_10730_,17.9µm
_03492_,17.88µm
_04214_,17.88µm
_04977_,17.88µm
_05602_,17.88µm
_06447_,17.88µm
_07028_,17.88µm
_08393_,17.88µm
_08774_,17.88µm
_09358_,17.88µm
_08872_,17.87µm
_03481_,17.86µm
_07336_,17.86µm
_09354_,17.86µm
_09449_,17.86µm
_09761_,17.86µm
_09906_,17.86µm
input_data[43],17.86µm
_00215_,17.84µm
_00902_,17.84µm
_05453_,17.84µm
_07634_,17.84µm
_08569_,17.84µm
_09038_,17.84µm
_03164_,17.83µm
_05007_,17.825µm
_00522_,17.82µm
_04384_,17.82µm
_05461_,17.82µm
_08484_,17.82µm
_09058_,17.82µm
_09125_,17.82µm
_10154_,17.82µm
_07477_,17.815µm
_05666_,17.81µm
_03898_,17.8µm
_06227_,17.8µm
_10179_,17.8µm
_10870_,17.8µm
_01770_,17.78µm
_09130_,17.78µm
_09765_,17.78µm
_10222_,17.78µm
_04364_,17.775µm
_03894_,17.76µm
_06590_,17.76µm
_06598_,17.76µm
_03921_,17.74µm
_05241_,17.74µm
_05526_,17.74µm
_10784_,17.74µm
_10786_,17.74µm
_10893_,17.74µm
input_data[108],17.74µm
input_data[59],17.74µm
_04411_,17.73µm
_10872_,17.73µm
_03203_,17.72µm
_03280_,17.72µm
_03463_,17.72µm
_03876_,17.72µm
_04105_,17.72µm
_05045_,17.72µm
_07543_,17.72µm
_07977_,17.72µm
_09536_,17.72µm
_10407_,17.72µm
_10316_,17.71µm
_00606_,17.7µm
_01233_,17.7µm
_02891_,17.7µm
_10537_,17.7µm
_11074_,17.7µm
_01853_,17.68µm
_04083_,17.68µm
_04937_,17.68µm
_06430_,17.68µm
_08159_,17.68µm
_10061_,17.67µm
_09103_,17.665µm
_02721_,17.66µm
_03060_,17.66µm
_05864_,17.66µm
_06648_,17.66µm
_08588_,17.66µm
_10464_,17.66µm
_05995_,17.65µm
_00496_,17.64µm
_01535_,17.64µm
_02050_,17.64µm
_03021_,17.64µm
_03514_,17.64µm
_05651_,17.64µm
_07619_,17.64µm
_08360_,17.64µm
_10191_,17.64µm
_00136_,17.63µm
_10252_,17.625µm
_02353_,17.62µm
_07838_,17.62µm
_08727_,17.62µm
_10838_,17.62µm
input_data[181],17.62µm
_01060_,17.6µm
_03145_,17.6µm
_05867_,17.6µm
_06107_,17.6µm
_06599_,17.6µm
_08066_,17.6µm
_08151_,17.6µm
_08532_,17.6µm
_08538_,17.6µm
_09576_,17.6µm
_10103_,17.6µm
_10397_,17.6µm
_10501_,17.6µm
_10512_,17.6µm
_00376_,17.58µm
_04315_,17.58µm
_06248_,17.58µm
_07529_,17.58µm
_08453_,17.58µm
_10022_,17.58µm
_10073_,17.58µm
_07356_,17.575µm
_00053_,17.56µm
_02084_,17.56µm
_05530_,17.56µm
_06327_,17.56µm
_06364_,17.56µm
_07141_,17.56µm
_07240_,17.56µm
_10121_,17.56µm
_10194_,17.56µm
_10344_,17.56µm
_02792_,17.54µm
_07020_,17.54µm
_10026_,17.54µm
_00788_,17.52µm
_02125_,17.52µm
_04050_,17.52µm
_04654_,17.52µm
_05959_,17.52µm
_06623_,17.52µm
_08619_,17.52µm
_09116_,17.52µm
_02643_,17.5µm
_05223_,17.5µm
_05682_,17.5µm
_06794_,17.5µm
input_data[136],17.5µm
input_data[164],17.5µm
_01041_,17.48µm
_03491_,17.48µm
_04372_,17.48µm
_05538_,17.48µm
_07189_,17.48µm
_08036_,17.48µm
_09748_,17.48µm
_09776_,17.48µm
_05859_,17.47µm
_00595_,17.46µm
_01308_,17.46µm
_02651_,17.46µm
_04517_,17.46µm
_07009_,17.46µm
_09612_,17.46µm
_03905_,17.455µm
_01681_,17.45µm
_06138_,17.45µm
_02152_,17.44µm
_03675_,17.44µm
_03759_,17.44µm
_06020_,17.44µm
_07087_,17.44µm
_09740_,17.44µm
_10980_,17.44µm
_01176_,17.42µm
_05249_,17.42µm
_07864_,17.42µm
_09943_,17.42µm
_09995_,17.42µm
input_data[116],17.42µm
_01384_,17.4µm
_01735_,17.4µm
_02596_,17.4µm
_02770_,17.4µm
_03450_,17.4µm
_05743_,17.4µm
_07805_,17.4µm
input_data[12],17.4µm
input_data[142],17.4µm
_02978_,17.39µm
_09527_,17.38µm
_05095_,17.36µm
_05101_,17.36µm
_06930_,17.36µm
_07294_,17.36µm
_07660_,17.36µm
_08183_,17.36µm
_09793_,17.36µm
_10411_,17.36µm
_00002_,17.345µm
_00958_,17.34µm
_02296_,17.34µm
_04533_,17.34µm
_08763_,17.335µm
_06371_,17.325µm
_01671_,17.32µm
_02605_,17.32µm
_03574_,17.32µm
_03836_,17.32µm
_04110_,17.32µm
_04450_,17.32µm
_04597_,17.32µm
_04923_,17.32µm
_06124_,17.32µm
_09177_,17.32µm
_09281_,17.32µm
_09702_,17.32µm
_10270_,17.32µm
_10399_,17.32µm
_04874_,17.315µm
_01627_,17.31µm
_04395_,17.3µm
_05183_,17.3µm
_10173_,17.3µm
_07263_,17.29µm
_08214_,17.285µm
_01783_,17.28µm
_03751_,17.28µm
_04366_,17.28µm
_07561_,17.28µm
_01905_,17.275µm
_11120_,17.27µm
_03586_,17.26µm
_05219_,17.26µm
_06642_,17.26µm
_08697_,17.26µm
_09462_,17.26µm
_09522_,17.26µm
_10056_,17.26µm
_08215_,17.25µm
_01587_,17.245µm
_00123_,17.24µm
_01734_,17.24µm
_03834_,17.24µm
_04556_,17.24µm
_06402_,17.24µm
_09468_,17.24µm
_10485_,17.24µm
input_data[31],17.24µm
_05953_,17.23µm
_00786_,17.22µm
_00919_,17.22µm
_01092_,17.22µm
_03738_,17.22µm
_04928_,17.22µm
_05698_,17.22µm
_08305_,17.22µm
_10137_,17.22µm
_09940_,17.215µm
_00669_,17.2µm
_03946_,17.2µm
_04002_,17.2µm
_06809_,17.2µm
_06995_,17.2µm
_08713_,17.2µm
_09503_,17.2µm
_04898_,17.19µm
_08660_,17.185µm
_00282_,17.18µm
_01789_,17.18µm
_02254_,17.18µm
_02700_,17.18µm
_03965_,17.18µm
_04959_,17.18µm
_07409_,17.18µm
_07531_,17.18µm
_08531_,17.18µm
_09114_,17.18µm
_09241_,17.18µm
_09567_,17.18µm
_09850_,17.18µm
_00040_,17.16µm
_02947_,17.16µm
_06151_,17.16µm
_06486_,17.16µm
_07507_,17.16µm
_10242_,17.16µm
input_data[144],17.16µm
input_data[145],17.16µm
_00098_,17.14µm
_04016_,17.14µm
_04046_,17.14µm
_04103_,17.14µm
_04825_,17.14µm
_07503_,17.14µm
_09812_,17.14µm
_09846_,17.14µm
_10259_,17.14µm
_10377_,17.14µm
_10556_,17.14µm
_10978_,17.14µm
_00240_,17.12µm
_01019_,17.12µm
_01820_,17.12µm
_02586_,17.12µm
_05462_,17.12µm
_09714_,17.12µm
_10117_,17.12µm
_01894_,17.1µm
_06136_,17.1µm
_08088_,17.1µm
_01629_,17.095µm
_05143_,17.08µm
_05998_,17.08µm
input_data[236],17.08µm
_00420_,17.06µm
_00453_,17.06µm
_01205_,17.06µm
_03542_,17.06µm
_04835_,17.06µm
_05549_,17.06µm
_05663_,17.06µm
_06375_,17.06µm
_07413_,17.06µm
_08439_,17.06µm
_10199_,17.06µm
_10924_,17.05µm
_01823_,17.04µm
_05173_,17.04µm
_08396_,17.04µm
input_data[187],17.04µm
_00468_,17.02µm
_00673_,17.02µm
_01212_,17.02µm
_02409_,17.02µm
_05423_,17.02µm
_06292_,17.02µm
_07354_,17.02µm
_08132_,17.02µm
_02844_,17µm
_04629_,17µm
_06044_,17µm
_08109_,17µm
_06050_,16.99µm
_05085_,16.985µm
_01648_,16.98µm
_02564_,16.98µm
_04159_,16.98µm
_06752_,16.98µm
_08240_,16.98µm
_03511_,16.97µm
_03219_,16.96µm
_05717_,16.96µm
_08575_,16.96µm
_10038_,16.96µm
_04711_,16.945µm
_00056_,16.94µm
_02275_,16.94µm
_05421_,16.94µm
_07785_,16.94µm
_07941_,16.94µm
input_data[227],16.94µm
_02934_,16.92µm
_04580_,16.92µm
_05803_,16.92µm
_07305_,16.92µm
_07928_,16.92µm
_02574_,16.9µm
_05495_,16.9µm
_05593_,16.9µm
_06195_,16.9µm
_06497_,16.9µm
_00306_,16.88µm
_00803_,16.88µm
_04173_,16.88µm
_09641_,16.87µm
_01043_,16.86µm
_01899_,16.86µm
_02038_,16.86µm
_06756_,16.86µm
_07466_,16.86µm
_07856_,16.86µm
_08643_,16.86µm
_10723_,16.86µm
_11101_,16.86µm
_04967_,16.85µm
_10483_,16.85µm
_00345_,16.84µm
_00530_,16.84µm
_04351_,16.84µm
_09505_,16.84µm
_02520_,16.82µm
_02625_,16.82µm
_09619_,16.82µm
_10153_,16.82µm
_11191_,16.82µm
input_data[203],16.82µm
_03929_,16.81µm
_04218_,16.8µm
_06338_,16.8µm
_09831_,16.8µm
_05572_,16.79µm
_03622_,16.78µm
_07024_,16.78µm
_09375_,16.78µm
_05024_,16.775µm
_09269_,16.775µm
_05004_,16.77µm
_02230_,16.76µm
_04547_,16.76µm
_08126_,16.76µm
_08861_,16.76µm
_09680_,16.76µm
_11079_,16.76µm
_02009_,16.74µm
_02727_,16.74µm
_03930_,16.74µm
_04117_,16.74µm
_07342_,16.74µm
_07349_,16.74µm
_09021_,16.74µm
_09366_,16.74µm
input_data[162],16.74µm
_07829_,16.735µm
_00787_,16.72µm
_00997_,16.72µm
_02518_,16.72µm
_03531_,16.72µm
_03882_,16.72µm
_04438_,16.72µm
_06404_,16.72µm
_07684_,16.72µm
_08486_,16.72µm
_08520_,16.72µm
_09401_,16.72µm
_10044_,16.72µm
_10177_,16.72µm
_02237_,16.7µm
_02393_,16.7µm
_03566_,16.7µm
_06133_,16.7µm
_06723_,16.7µm
_07550_,16.7µm
_09629_,16.7µm
input_data[13],16.7µm
input_data[143],16.7µm
_02356_,16.68µm
_02862_,16.68µm
_03771_,16.68µm
_03897_,16.68µm
_05805_,16.68µm
_05946_,16.68µm
_06012_,16.68µm
_07149_,16.68µm
_07206_,16.68µm
_07738_,16.68µm
_06585_,16.675µm
_02204_,16.66µm
_06017_,16.66µm
_10282_,16.66µm
_02027_,16.64µm
_03712_,16.64µm
_05592_,16.64µm
_06683_,16.64µm
_07908_,16.64µm
_07947_,16.64µm
_10437_,16.64µm
_00617_,16.62µm
_04805_,16.62µm
_09305_,16.62µm
_02910_,16.6µm
_05747_,16.6µm
_06075_,16.6µm
_06811_,16.6µm
_07307_,16.6µm
_07710_,16.6µm
_07948_,16.6µm
_10945_,16.6µm
_11046_,16.6µm
_05726_,16.58µm
_05740_,16.58µm
_07339_,16.58µm
_10094_,16.58µm
_11183_,16.58µm
input_data[204],16.58µm
input_data[232],16.58µm
input_data[26],16.58µm
input_data[87],16.58µm
_01271_,16.56µm
_03505_,16.56µm
_03726_,16.56µm
_04510_,16.56µm
_05016_,16.56µm
_06838_,16.56µm
_07591_,16.56µm
_07954_,16.56µm
_08402_,16.56µm
_08432_,16.56µm
_08449_,16.56µm
_08507_,16.56µm
_09234_,16.56µm
_09330_,16.56µm
_10535_,16.56µm
_11013_,16.56µm
_02678_,16.55µm
_01387_,16.54µm
_04546_,16.54µm
_08483_,16.54µm
_08790_,16.54µm
_02785_,16.53µm
_00441_,16.52µm
_03764_,16.52µm
_03773_,16.52µm
_04150_,16.52µm
_05038_,16.52µm
_05174_,16.52µm
_08027_,16.52µm
_08939_,16.52µm
_09412_,16.52µm
_08258_,16.5µm
_10565_,16.5µm
_02507_,16.495µm
_00520_,16.48µm
_00795_,16.48µm
_01002_,16.48µm
_05497_,16.48µm
_05627_,16.48µm
_05771_,16.48µm
_06015_,16.48µm
_06475_,16.48µm
_07300_,16.48µm
input_data[0],16.48µm
input_data[198],16.48µm
input_data[93],16.48µm
_05917_,16.46µm
input_data[22],16.46µm
_00024_,16.44µm
_01797_,16.44µm
_04596_,16.44µm
_06406_,16.44µm
_06739_,16.44µm
_08105_,16.44µm
_08913_,16.44µm
_09106_,16.44µm
_09571_,16.44µm
_10492_,16.44µm
_10935_,16.44µm
_06377_,16.435µm
_01723_,16.42µm
_04217_,16.42µm
_05282_,16.42µm
_05866_,16.42µm
_07978_,16.42µm
_07679_,16.41µm
_00972_,16.4µm
_03705_,16.4µm
_04454_,16.4µm
_06466_,16.4µm
_08249_,16.4µm
_09773_,16.4µm
_09907_,16.4µm
_10182_,16.4µm
_04501_,16.38µm
_05640_,16.38µm
_06174_,16.38µm
_09736_,16.38µm
_10045_,16.38µm
_10339_,16.38µm
_04631_,16.375µm
_02073_,16.36µm
_02277_,16.36µm
_05141_,16.36µm
_07003_,16.36µm
_08257_,16.36µm
_08670_,16.36µm
_09389_,16.36µm
_10352_,16.36µm
input_data[55],16.36µm
input_data[57],16.36µm
_02675_,16.34µm
_03931_,16.34µm
_04545_,16.34µm
_06361_,16.34µm
_11021_,16.34µm
input_data[15],16.34µm
_09802_,16.33µm
_00366_,16.32µm
_06482_,16.32µm
_07334_,16.32µm
_09185_,16.32µm
_10180_,16.32µm
_10587_,16.32µm
_10751_,16.32µm
_10862_,16.32µm
_00328_,16.3µm
_01126_,16.3µm
_01182_,16.3µm
_02997_,16.3µm
_07987_,16.3µm
_08039_,16.3µm
_08481_,16.3µm
_08557_,16.3µm
_09861_,16.3µm
_09870_,16.3µm
_01229_,16.28µm
_07990_,16.28µm
_08038_,16.28µm
_00107_,16.26µm
_00538_,16.26µm
_02539_,16.26µm
_04419_,16.26µm
_06943_,16.26µm
_07181_,16.26µm
_07424_,16.26µm
_07453_,16.26µm
_08587_,16.26µm
_10440_,16.26µm
_10533_,16.26µm
_10542_,16.26µm
_00276_,16.24µm
_00666_,16.24µm
_00670_,16.24µm
_01225_,16.24µm
_03245_,16.24µm
_10422_,16.24µm
input_data[94],16.24µm
_01379_,16.235µm
_02474_,16.22µm
_02985_,16.22µm
_05172_,16.22µm
_07920_,16.22µm
_08757_,16.22µm
_09706_,16.22µm
_10498_,16.22µm
_01436_,16.2µm
_03288_,16.2µm
_05198_,16.2µm
_05969_,16.2µm
_08071_,16.2µm
_01336_,16.18µm
_02380_,16.18µm
_03157_,16.18µm
_05334_,16.18µm
_08853_,16.18µm
_09059_,16.18µm
_09245_,16.18µm
_10645_,16.18µm
_04055_,16.17µm
_02202_,16.16µm
_03924_,16.16µm
_05260_,16.16µm
_06508_,16.16µm
_01091_,16.14µm
_01534_,16.14µm
_03507_,16.14µm
_05904_,16.14µm
_07030_,16.14µm
_07859_,16.14µm
_08228_,16.14µm
_09188_,16.14µm
_11049_,16.14µm
_02571_,16.135µm
_04917_,16.12µm
_05684_,16.12µm
_08001_,16.12µm
_08199_,16.12µm
_09057_,16.12µm
input_data[132],16.12µm
input_data[41],16.12µm
_00331_,16.1µm
_00465_,16.1µm
_00630_,16.1µm
_00987_,16.1µm
_01036_,16.1µm
_03669_,16.1µm
_04324_,16.1µm
_05744_,16.1µm
_05782_,16.1µm
_08349_,16.1µm
_08797_,16.1µm
_10015_,16.1µm
_10149_,16.1µm
_06228_,16.09µm
_04960_,16.08µm
_03121_,16.06µm
_03997_,16.06µm
_09329_,16.06µm
_10678_,16.06µm
_10977_,16.06µm
_04461_,16.055µm
_05735_,16.04µm
input_data[205],16.04µm
_00280_,16.02µm
_01742_,16.02µm
_02224_,16.02µm
_04997_,16.02µm
_06390_,16.02µm
_06846_,16.02µm
_07647_,16.02µm
_07797_,16.02µm
_07943_,16.02µm
_08208_,16.02µm
_09186_,16.02µm
input_data[113],16.02µm
input_data[226],16.02µm
_11048_,16.01µm
_01560_,16µm
_02326_,16µm
_03215_,16µm
_07547_,16µm
_10452_,16µm
_08669_,15.99µm
_09639_,15.99µm
_00174_,15.98µm
_01988_,15.98µm
_02538_,15.98µm
_02670_,15.98µm
_03750_,15.98µm
_04535_,15.98µm
_05134_,15.98µm
_06039_,15.98µm
_06100_,15.98µm
_07917_,15.98µm
_08306_,15.98µm
_09197_,15.98µm
_09670_,15.98µm
_10897_,15.98µm
_04730_,15.96µm
_04773_,15.96µm
_05999_,15.96µm
_06127_,15.96µm
_10280_,15.96µm
input_data[115],15.96µm
_00780_,15.94µm
_01685_,15.94µm
_01968_,15.94µm
_03661_,15.94µm
_05132_,15.94µm
_05750_,15.94µm
_07425_,15.94µm
_10150_,15.94µm
_03877_,15.935µm
_00362_,15.92µm
_01682_,15.92µm
_02683_,15.92µm
_04554_,15.92µm
_05525_,15.92µm
_10251_,15.92µm
_10704_,15.92µm
_02500_,15.9µm
_04100_,15.9µm
_05757_,15.9µm
_10613_,15.9µm
input_data[114],15.9µm
input_data[120],15.9µm
input_data[9],15.9µm
_00469_,15.88µm
_00543_,15.88µm
_01521_,15.88µm
_04047_,15.88µm
_04680_,15.88µm
_06357_,15.88µm
_06761_,15.88µm
_07119_,15.88µm
_08672_,15.88µm
_09445_,15.88µm
_01756_,15.86µm
_04345_,15.86µm
_05422_,15.86µm
_05760_,15.86µm
_05789_,15.86µm
_07118_,15.86µm
_06159_,15.845µm
_00193_,15.84µm
_01226_,15.84µm
_01328_,15.84µm
_01949_,15.84µm
_06994_,15.84µm
_08189_,15.84µm
_10998_,15.84µm
_07555_,15.82µm
_08761_,15.82µm
_09150_,15.82µm
_09569_,15.82µm
_09969_,15.82µm
_00471_,15.8µm
_00695_,15.8µm
_01129_,15.8µm
_01191_,15.8µm
_03517_,15.8µm
_04346_,15.8µm
_04915_,15.8µm
_06692_,15.8µm
_07318_,15.8µm
_08378_,15.8µm
_09210_,15.8µm
_09279_,15.8µm
_05202_,15.79µm
_01815_,15.78µm
_02302_,15.78µm
_04973_,15.78µm
_05235_,15.78µm
_05745_,15.78µm
_05994_,15.78µm
_06346_,15.78µm
_08458_,15.78µm
_09710_,15.78µm
_10237_,15.78µm
_10458_,15.78µm
_00665_,15.76µm
_01216_,15.76µm
_01389_,15.76µm
_04863_,15.76µm
_05097_,15.76µm
_06189_,15.76µm
_06263_,15.76µm
_06507_,15.76µm
_06522_,15.76µm
_07014_,15.76µm
_07502_,15.76µm
_07603_,15.76µm
_08091_,15.76µm
_08245_,15.76µm
_09769_,15.76µm
_09886_,15.76µm
_09923_,15.76µm
_08526_,15.75µm
_00041_,15.74µm
_04463_,15.74µm
_05667_,15.74µm
_06915_,15.74µm
_10214_,15.74µm
_06998_,15.73µm
_06339_,15.725µm
_00413_,15.72µm
_00439_,15.72µm
_01280_,15.72µm
_02013_,15.72µm
_02478_,15.72µm
_02674_,15.72µm
_03068_,15.72µm
_03583_,15.72µm
_05397_,15.72µm
_06340_,15.72µm
_06393_,15.72µm
_07363_,15.72µm
_07819_,15.72µm
_08302_,15.72µm
_08885_,15.72µm
_10940_,15.72µm
_10942_,15.72µm
_11077_,15.72µm
_02146_,15.705µm
_01767_,15.7µm
_04460_,15.7µm
_05557_,15.7µm
_07296_,15.7µm
_09109_,15.685µm
_00318_,15.68µm
_00412_,15.68µm
_01166_,15.68µm
_01886_,15.68µm
_03551_,15.68µm
_04094_,15.68µm
_05441_,15.68µm
_07176_,15.68µm
_07846_,15.68µm
_08268_,15.68µm
_09067_,15.68µm
_10966_,15.68µm
_02657_,15.67µm
_06335_,15.66µm
_09545_,15.66µm
_09591_,15.66µm
input_data[21],15.66µm
_08416_,15.65µm
_04051_,15.645µm
_01107_,15.64µm
_04652_,15.64µm
_05131_,15.64µm
_05591_,15.64µm
_06488_,15.64µm
_08009_,15.64µm
_08503_,15.64µm
_08866_,15.64µm
_09729_,15.64µm
_05102_,15.635µm
_05354_,15.635µm
_05486_,15.62µm
_08819_,15.62µm
_07157_,15.61µm
_00658_,15.6µm
_02865_,15.6µm
_04131_,15.6µm
_05258_,15.6µm
_05742_,15.6µm
_06077_,15.6µm
_07106_,15.6µm
_07668_,15.6µm
_08379_,15.6µm
_08500_,15.6µm
_09391_,15.6µm
_10785_,15.6µm
_00399_,15.58µm
_00527_,15.58µm
_09020_,15.58µm
_01670_,15.56µm
_02692_,15.56µm
_05209_,15.56µm
_05255_,15.56µm
_07401_,15.56µm
_07722_,15.56µm
_07727_,15.56µm
_07799_,15.56µm
_09095_,15.56µm
input_data[118],15.56µm
input_data[161],15.56µm
input_data[56],15.56µm
input_data[88],15.56µm
_01452_,15.55µm
